"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","age_num","na_count"
"Jove-Adult","services","single","high.school","no","yes","no","telephone","may","tue",188,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",26,0
"Adult","blue-collar","divorced","high.school","no","no","yes","telephone","may","mon",742,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",49,0
"Jove-Adult","blue-collar","single","basic","no","yes","yes","telephone","may","tue",201,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",30,1
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","mon",240,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",35,1
"Jove-Adult","services","divorced","basic","no","no","no","telephone","may","thu",186,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",26,0
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","tue",73,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",44,2
"Adult","technician","married","basic",NA,"no","no","telephone","may","mon",250,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",51,1
"Jove-Adult","services","married","high.school",NA,"no","yes","telephone","may","tue",535,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",32,1
"Jove-Adult","self-employed","married","basic","no","no","no","telephone","may","mon",85,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",37,0
"Jove-Adult","blue-collar","married","basic","no","yes","no","telephone","may","mon",225,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",45,0
"Adult","services","married","high.school","no","no","yes","telephone","may","mon",307,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",56,0
"Jove-Adult","admin.","married","university.degree","no","no","no","telephone","may","tue",178,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",30,0
"Jove-Adult","admin.","single","basic","no","yes","no","telephone","may","wed",105,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",27,0
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","thu",149,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",28,1
"Adult","management","married","professional.course",NA,"yes","no","telephone","may","mon",144,3,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",57,1
"Jove-Adult","technician","single","high.school","no","no","no","telephone","may","tue",151,4,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",40,0
"Jove-Adult","unemployed","married","basic","no","no","no","telephone","may","thu",142,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",41,0
"Jove-Adult","blue-collar","married","basic",NA,"yes","yes","telephone","may","fri",268,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",37,1
"Adult","management","divorced","university.degree","no","yes","no","telephone","may","mon",106,3,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",54,0
"Jove-Adult","admin.","married","university.degree","no","yes","no","telephone","may","wed",37,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",44,0
"Jove-Adult","admin.","married","high.school",NA,"yes","no","telephone","may","thu",89,4,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",40,1
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","fri",85,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",37,0
"Adult","blue-collar","single","basic",NA,"yes","no","telephone","may","wed",162,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",47,1
"Jove-Adult","technician","divorced","university.degree","no","no","no","telephone","may","tue",73,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",39,0
"Adult","self-employed","married","basic","no","no","no","telephone","may","thu",186,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",46,0
"Jove-Adult","management","married","university.degree","no","yes","no","telephone","may","mon",18,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",34,0
"Jove-Adult","admin.","single","university.degree","no","yes","yes","telephone","may","fri",144,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",32,0
"Adult","unemployed","married","university.degree","no","yes","no","telephone","may","thu",64,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",52,0
"Jove-Adult","admin.","married","high.school","no","yes","no","telephone","may","fri",83,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",32,0
"Jove-Adult","self-employed","married","university.degree","no","no","no","telephone","may","tue",82,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",45,0
"Jove-Adult","services","married","high.school","no","no","no","telephone","may","thu",175,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",32,0
"Jove-Adult","admin.","single","high.school","no","no","no","telephone","may","thu",63,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",34,0
"Jove-Adult","self-employed","single","basic","no","no","no","telephone","may","tue",185,6,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",31,0
"Adult","blue-collar","married","basic",NA,"yes","no","telephone","may","mon",413,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",55,1
"Adult","services","divorced","basic",NA,"no","yes","telephone","may","wed",114,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",51,1
"Jove-Adult","technician","divorced","professional.course","no","no","no","telephone","may","wed",446,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",36,0
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","wed",131,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",38,2
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","mon",270,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",37,0
"Jove-Adult","services","married","high.school","no","yes","no","telephone","may","thu",399,4,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",36,0
"Adult","management","married","university.degree",NA,"no","no","telephone","may","tue",369,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",53,1
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","mon",58,7,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",36,1
"Jove-Adult","admin.","married","high.school","no","no","no","telephone","may","thu",784,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",31,0
"Jove-Adult","unemployed","married","high.school",NA,"no","no","telephone","may","mon",120,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",45,1
"Jove-Adult","blue-collar","married","high.school","no","yes","no","telephone","may","wed",294,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",40,0
"Jove-Adult","technician","married","professional.course","no","yes","no","telephone","may","wed",192,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",29,0
"Jove-Adult","self-employed","single","professional.course","no","no","no","telephone","may","wed",268,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",35,0
"Jove-Adult","management","married","university.degree","no","yes","no","telephone","may","wed",155,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",34,0
"Jove-Adult","unemployed","single","university.degree",NA,"no","no","telephone","may","mon",218,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",35,1
"Jove-Adult","admin.","divorced","high.school","no","yes","no","telephone","may","thu",177,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",30,0
"Jove-Adult","management","married","high.school","no","yes","no","telephone","may","fri",119,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",32,0
"Jove-Adult","services","married","basic","no","no","no","telephone","may","mon",229,3,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",33,0
"Adult","unemployed","single","high.school","no","no","no","telephone","may","mon",53,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",57,0
"Jove-Adult","blue-collar","married","basic",NA,"yes","no","telephone","may","thu",191,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",42,1
"Jove-Adult","self-employed","single","university.degree","no","yes","no","telephone","may","tue",262,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",30,0
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","wed",374,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",44,0
"Adult","admin.","married","university.degree","no","yes","no","telephone","may","thu",98,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",54,0
"Jove-Adult","blue-collar","single","basic","no","no","no","telephone","may","thu",27,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",29,0
"Adult","unemployed","married","high.school",NA,"yes","no","telephone","may","tue",412,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",54,1
"Adult","blue-collar","married","basic",NA,"yes","no","telephone","may","tue",42,3,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",49,1
"Adult","services","married","high.school","no","yes","no","telephone","may","thu",151,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",51,1
"Jove-Adult","services","divorced","high.school","no","no","no","telephone","may","mon",398,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",38,0
"Adult","admin.","divorced","university.degree","no","yes","no","telephone","may","wed",184,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",46,0
"Jove-Adult","blue-collar","married","high.school","no","no","no","telephone","may","thu",268,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",36,0
"Adult","blue-collar","married","basic","no","yes","no","telephone","may","tue",133,2.00010919790432,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",47,1
"Jove-Adult","services","married","high.school","no","yes","no","telephone","may","mon",88,5,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",35,0
"Jove-Adult","technician","married","professional.course","no","no","no","telephone","may","tue",252,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",30,0
"Adult","blue-collar","married","basic","no","yes","no","telephone","may","tue",145,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",46,0
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","wed",66,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",36,0
"Adult","technician","divorced","professional.course",NA,"yes","no","telephone","may","tue",160,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",60,1
"Jove","services","divorced","high.school","no","yes","no","telephone","may","thu",147,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",25,0
"Adult","technician","married","professional.course",NA,"no","yes","telephone","may","tue",289,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",57,1
"Jove-Adult","admin.","single","university.degree","no","no","no","telephone","may","thu",141,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",29,0
"Adult","unemployed","married","basic","no","yes","yes","telephone","may","tue",211,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",55,0
"Jove-Adult","blue-collar","married","basic","no","yes","no","telephone","may","mon",211,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",41,0
"Jove-Adult","admin.","single","basic",NA,"no","no","telephone","may","tue",250,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",38,1
"Jove-Adult","blue-collar","married","professional.course",NA,"yes","no","telephone","may","thu",120,5,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",41,1
"Jove-Adult","services","married","high.school","no","no","yes","telephone","may","wed",198,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",30,0
"Jove-Adult","services","married","university.degree","no","yes","no","telephone","may","thu",102,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",33,0
"Adult","blue-collar","married","basic","no","no","no","telephone","may","tue",50,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",46,1
"Jove-Adult","services","married","high.school","no","no","no","telephone","may","mon",408,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",28,1
"Adult","blue-collar","married","basic","no","no","yes","telephone","may","thu",61,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",48,0
"Adult","blue-collar","married","basic",NA,"no","no","telephone","may","wed",406,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",46,1
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","tue",295,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",26,0
"Jove-Adult","management","single","university.degree","no","yes","no","telephone","may","thu",136,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",28,1
"Jove-Adult","admin.","married","university.degree","no","no","no","telephone","may","wed",241,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",38,0
"Jove-Adult","services","single","basic","no","no","no","telephone","may","mon",291,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",36,0
"Jove-Adult","technician","divorced","professional.course","no","yes","no","telephone","may","fri",44,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",33,0
"Adult","services","married","basic",NA,"yes","no","telephone","may","mon",566,7,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",54,1
"Adult","unemployed","divorced","basic","no","yes","yes","telephone","may","mon",205,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",57,0
"Jove-Adult","blue-collar","married","professional.course","no","yes","yes","telephone","may","thu",91,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",37,0
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","thu",60,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",32,1
"Jove-Adult","admin.","married","university.degree",NA,"no","no","telephone","may","thu",134,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",34,1
"Jove-Adult","unemployed","married","basic","no","no","no","telephone","may","mon",545,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",33,0
"Jove-Adult","blue-collar","married","basic","no","yes","no","telephone","may","wed",188,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",41,0
"Adult","management","married","university.degree",NA,"no","no","telephone","may","tue",190,3,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",57,1
"Jove-Adult","self-employed","married","basic",NA,"no","no","telephone","may","mon",233,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",39,1
"Jove-Adult","technician","married","basic",NA,"no","yes","telephone","may","tue",226,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",43,1
"Adult","technician","married","basic","no","yes","no","telephone","may","wed",68,1,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",57,0
"Adult","blue-collar","married","basic","no","no","no","telephone","may","tue",285,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",47,0
"Adult","blue-collar","married","basic","no","yes","no","telephone","may","fri",352,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",47,0
"Adult","blue-collar","divorced","basic","no","no","no","telephone","may","fri",878,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",50,0
"Jove-Adult","admin.","divorced","university.degree","no","yes","no","telephone","may","fri",125,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",42,0
"Jove-Adult","blue-collar","married","basic","no","no","no","telephone","may","mon",299,5,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",39,0
"Jove-Adult","self-employed","married","university.degree","no","yes","no","telephone","may","wed",234,4,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",42,0
"Adult","self-employed","married","university.degree",NA,"no","no","telephone","may","mon",449,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",47,1
"Adult","admin.","married","university.degree","no","no","no","telephone","may","fri",847,1,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",54,0
"Jove-Adult","blue-collar","married","basic","no","yes","no","telephone","may","wed",171,2,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",44,0
"Adult","self-employed","married","university.degree","no","yes","no","telephone","may","fri",83,4,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",52,0
"Adult","services","single","high.school","no","no","no","telephone","may","thu",37,3,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",47,0
"Jove-Adult","management","single","university.degree","no","yes","no","telephone","may","tue",211,3,"No","nonexistent",1.1,93.994,-36.4,4.856,5191,"no",30,0
"Adult","admin.","married","university.degree","no","no","no","telephone","may","mon",477,1,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",59,0
"Jove-Adult","services","single","basic","no","no","no","telephone","may","thu",159,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",29,0
"Jove-Adult","technician","married","professional.course","no","yes","no","telephone","may","mon",101,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",39,0
"Jove-Adult","services","married","high.school","no","yes","no","telephone","may","tue",106,2,"No","nonexistent",1.1,93.994,-36.4,4.857,5191,"no",38,0
"Jove-Adult","blue-collar","married","basic",NA,"no","no","telephone","may","thu",116,2,"No","nonexistent",1.1,93.994,-36.4,4.855,5191,"no",44,1
